Customer_ID,Age,Tenure_Months,Subscription_Plan,Billing_Frequency,Monthly_Charges,Login_Count_30D,Login_Count_7D,Usage_Minutes_30D,Usage_Minutes_7D,Avg_Session_Minutes_30D,Avg_Session_Minutes_7D,Support_Tickets,Open_Tickets,Avg_Resolution_Hours,Payment_Delays,Discount_Percent,NPS_Score,Days_Since_Last_Login,Churn
CUST10222,21.0,27,Premium,Annual,1153.52,15,11,222,177,22.0,19.0,4,2,17.0,3,10,82.0,5,0
CUST10223,28.0,35,Basic,Quarterly,407.85,15,13,216,215,10.1,9.8,2,0,46.1,2,0,69.0,16,1
CUST10224,34.0,33,Standard,Monthly,650.6,18,18,247,144,17.4,18.5,4,0,19.5,0,20,-10.0,6,0
CUST10225,55.0,20,Standard,Monthly,727.15,12,3,242,72,14.0,7.4,2,2,20.1,0,5,64.0,10,1
CUST10226,41.0,16,Standard,Annual,661.13,11,10,235,178,6.4,5.5,1,0,41.5,0,0,27.0,8,1
CUST10227,22.0,34,Standard,Monthly,742.39,14,13,241,151,19.4,18.1,0,0,2.8,1,10,55.0,13,0
CUST10228,51.0,2,Basic,Monthly,299.36,11,11,247,220,20.5,20.2,1,1,5.4,0,10,41.0,14,0
CUST10229,23.0,35,Basic,Quarterly,343.73,13,9,217,206,22.0,19.7,2,0,6.0,0,10,100.0,8,0
CUST10230,39.0,40,Standard,Quarterly,638.02,13,13,241,138,22.7,23.2,1,0,19.3,1,0,53.0,3,0
CUST10231,28.0,28,Basic,Monthly,410.18,14,2,211,67,17.4,13.1,2,1,16.9,1,20,57.0,8,1
CUST10232,65.0,47,Standard,Monthly,729.53,15,5,208,53,20.4,11.5,1,1,23.6,0,0,69.0,9,1
CUST10233,33.0,39,Basic,Monthly,414.44,10,7,223,158,19.1,18.9,0,0,4.7,1,0,5.0,12,0
CUST10234,50.0,6,Basic,Quarterly,371.01,12,4,250,59,3.0,2.3,2,1,16.1,0,0,69.0,6,0
CUST10235,26.0,9,Standard,Monthly,545.27,13,5,244,40,9.0,5.2,1,1,12.8,1,0,37.0,3,0
CUST10236,23.0,20,Standard,Monthly,701.13,16,12,226,149,13.6,12.4,2,0,41.5,1,0,25.0,6,0
CUST10237,33.0,1,Premium,Monthly,1242.34,12,11,227,181,18.3,18.8,1,0,8.4,0,5,63.0,5,0
CUST10238,42.0,8,Standard,Monthly,846.43,13,9,230,216,19.6,17.0,1,0,15.2,0,0,5.0,4,0
CUST10239,20.0,23,Basic,Annual,375.66,16,10,252,222,21.9,23.2,1,0,24.8,1,5,65.0,5,0
CUST10240,37.0,3,Premium,Annual,1162.41,17,14,241,185,22.0,23.9,4,2,11.9,1,0,38.0,9,0
CUST10241,53.0,4,Standard,Quarterly,716.61,10,8,241,147,19.1,20.9,3,0,60.0,1,0,39.0,3,0
CUST10242,36.0,25,Basic,Monthly,384.91,20,19,202,208,21.0,20.1,1,0,31.9,0,0,-10.0,11,0
CUST10243,43.0,47,Standard,Monthly,769.15,14,11,212,145,27.2,27.4,0,0,26.9,1,5,65.0,8,0
CUST10244,20.0,38,Premium,Monthly,1154.55,15,14,213,147,20.5,21.8,3,0,25.1,1,5,48.0,8,0
CUST10245,36.0,15,Standard,Monthly,685.31,8,6,233,203,17.8,16.1,2,1,12.8,0,10,30.0,7,0
CUST10246,37.0,21,Basic,Annual,447.19,19,16,202,189,20.7,17.8,3,1,2.3,0,15,19.0,10,0
CUST10247,49.0,35,Basic,Monthly,415.96,20,13,209,218,22.9,21.7,3,2,21.3,0,0,62.0,5,0
CUST10248,24.0,46,Basic,Monthly,462.87,14,10,244,252,27.3,29.2,0,0,19.0,1,0,51.0,10,0
CUST10249,58.0,14,Standard,Monthly,674.99,23,3,212,32,11.4,8.0,3,1,11.3,0,0,42.0,7,1
CUST10250,50.0,36,Standard,Quarterly,768.48,20,13,221,170,8.2,8.0,1,1,38.2,2,5,17.0,5,0
CUST10251,57.0,12,Basic,Monthly,307.49,15,14,229,145,19.2,19.7,2,0,23.3,0,0,50.0,3,0
CUST10252,56.0,17,Premium,Monthly,1109.69,12,8,221,186,9.3,9.3,7,2,2.5,0,5,48.0,9,0
CUST10253,35.0,39,Standard,Monthly,769.35,14,8,198,111,16.5,14.3,3,3,19.9,1,10,75.0,11,0
CUST10254,57.0,9,Standard,Annual,699.4,11,7,239,155,28.9,28.6,5,1,19.6,0,5,12.0,9,0
CUST10255,18.0,35,Premium,Monthly,1249.64,9,8,222,122,18.0,18.2,0,0,20.0,2,15,24.0,9,1
CUST10256,28.0,13,Basic,Annual,404.47,16,2,223,70,18.1,14.0,2,1,5.8,1,5,91.0,8,1
CUST10257,45.0,15,Standard,Annual,698.61,12,11,241,190,15.6,16.1,3,2,19.2,0,15,47.0,10,0
CUST10258,42.0,18,Standard,Monthly,625.96,12,11,239,178,27.0,26.5,2,0,13.2,3,15,48.0,11,0
CUST10259,40.0,33,Premium,Quarterly,1197.52,16,12,251,184,20.5,22.1,1,1,9.8,2,5,66.0,6,0
CUST10260,48.0,6,Standard,Monthly,773.89,17,13,221,213,15.2,14.7,5,1,5.6,2,10,87.0,10,0
CUST10261,47.0,27,Basic,Annual,402.12,19,14,231,205,26.9,26.3,4,3,35.4,0,5,13.0,9,0
CUST10262,59.0,23,Premium,Monthly,1236.51,17,17,243,247,19.1,20.0,3,0,65.7,1,10,97.0,8,0
CUST10263,52.0,27,Basic,Monthly,434.99,20,14,237,183,15.5,16.4,1,0,48.9,1,0,41.0,3,1
CUST10264,24.0,34,Premium,Monthly,1143.3,14,9,219,150,5.5,5.5,0,0,9.0,2,20,49.0,10,0
CUST10265,33.0,46,Premium,Monthly,1246.14,15,11,248,152,18.8,16.6,1,0,38.7,1,15,44.0,9,0
CUST10266,43.0,38,Basic,Annual,381.74,13,12,208,184,15.3,14.3,1,0,15.7,0,15,79.0,7,0
CUST10267,65.0,14,Standard,Monthly,684.72,20,18,230,223,16.1,13.8,3,1,2.5,2,0,66.0,9,0
CUST10268,19.0,36,Basic,Quarterly,514.37,15,2,193,92,15.8,7.7,2,1,13.6,1,0,38.0,9,0
CUST10269,18.0,8,Standard,Monthly,731.85,12,12,238,235,7.0,7.0,3,2,20.0,1,0,14.0,6,1
CUST10270,65.0,35,Standard,Annual,663.88,10,7,245,199,33.4,35.1,0,0,22.6,0,15,36.0,4,0
CUST10271,29.0,19,Standard,Monthly,702.55,18,14,211,131,13.8,13.8,1,0,22.2,0,15,9.0,3,0
CUST10272,22.0,30,Premium,Monthly,1201.01,17,16,234,204,22.0,18.9,1,1,7.4,1,0,64.0,10,0
CUST10273,54.0,14,Standard,Monthly,791.74,11,11,264,214,16.7,15.3,3,2,12.1,1,5,25.0,11,0
CUST10274,49.0,20,Standard,Quarterly,701.17,14,7,211,40,3.0,2.5,3,1,23.8,0,5,39.0,6,0
CUST10275,26.0,25,Premium,Monthly,1320.44,17,13,244,183,17.1,17.6,0,0,11.1,0,10,71.0,8,0
CUST10276,58.0,40,Premium,Monthly,1127.68,18,18,207,195,18.7,20.0,2,0,9.5,3,0,62.0,7,0
CUST10277,52.0,24,Basic,Monthly,397.22,16,12,230,190,14.7,16.1,2,0,9.0,1,0,52.0,5,0
CUST10278,36.0,14,Premium,Quarterly,1157.04,13,10,232,160,26.7,28.7,1,0,5.5,1,0,22.0,4,0
CUST10279,65.0,26,Basic,Monthly,371.78,16,16,218,221,28.8,27.8,2,1,8.5,0,0,54.0,6,0
CUST10280,33.0,38,Premium,Monthly,1172.98,15,4,224,122,19.7,16.7,1,1,25.7,1,15,22.0,4,1
CUST10281,20.0,23,Basic,Monthly,359.88,15,10,230,156,20.5,18.7,0,0,14.0,1,10,54.0,6,0
CUST10282,37.0,22,Basic,Annual,494.16,17,12,245,178,11.1,9.6,1,0,18.2,1,10,9.0,6,0
CUST10283,41.0,48,Standard,Annual,777.24,19,14,205,204,11.1,9.6,1,0,21.2,0,15,72.0,9,0
CUST10284,50.0,19,Standard,Monthly,721.15,17,17,238,191,14.1,12.8,1,0,8.3,3,0,47.0,12,0
CUST10285,41.0,46,Standard,Monthly,672.91,18,6,250,126,30.0,20.8,3,1,65.7,2,5,42.0,6,1
CUST10286,28.0,3,Basic,Monthly,361.42,15,14,217,225,14.7,15.6,5,1,12.7,0,0,52.0,9,0
CUST10287,25.0,42,Standard,Monthly,739.8,15,12,221,208,25.9,25.2,0,0,15.5,3,0,39.0,11,0
CUST10288,53.0,19,Premium,Monthly,1215.51,16,9,219,139,13.7,14.4,0,0,10.4,1,10,44.0,8,0
CUST10289,55.0,9,Standard,Quarterly,691.03,14,13,230,217,12.2,13.3,2,1,55.8,1,15,74.0,6,0
CUST10290,57.0,28,Basic,Monthly,428.77,20,15,217,201,15.0,16.5,2,0,50.9,0,10,68.0,8,0
CUST10291,37.0,20,Standard,Annual,748.01,19,16,221,147,14.8,16.1,3,0,2.3,1,0,60.0,8,0
CUST10292,52.0,45,Basic,Monthly,390.53,18,5,225,90,13.6,9.4,1,0,8.3,1,0,48.0,8,1
CUST10293,65.0,7,Premium,Quarterly,1155.7,20,16,233,211,27.4,26.3,4,2,13.5,0,5,34.0,8,0
CUST10294,42.0,14,Premium,Monthly,1126.34,11,11,238,159,17.7,17.7,3,0,33.4,0,0,69.0,11,0
CUST10295,52.0,9,Standard,Monthly,712.78,13,7,211,138,16.8,17.7,4,0,17.1,0,0,19.0,10,1
CUST10296,42.0,19,Standard,Monthly,818.2,11,10,251,226,18.2,19.5,4,4,35.7,0,5,87.0,8,0
CUST10297,46.0,47,Standard,Monthly,637.91,17,13,215,213,23.5,25.6,3,1,26.9,0,5,60.0,6,0
CUST10298,35.0,14,Standard,Monthly,759.47,13,12,261,153,18.2,18.7,5,2,11.9,0,10,72.0,9,0
CUST10299,63.0,38,Premium,Quarterly,1161.84,14,12,222,172,19.8,19.5,4,0,53.4,1,20,54.0,8,1
CUST10300,35.0,36,Standard,Annual,672.93,15,3,252,101,24.1,13.7,2,1,2.5,0,5,39.0,6,0
CUST10301,19.0,40,Standard,Monthly,749.32,15,2,231,53,11.6,8.0,1,0,65.5,2,0,66.0,11,1
CUST10302,52.0,17,Standard,Monthly,684.96,7,2,225,31,13.0,8.1,3,1,2.0,1,20,7.0,7,0
CUST10303,33.0,30,Standard,Monthly,712.65,7,4,217,193,18.7,18.9,3,1,26.7,1,5,27.0,7,0
CUST10304,58.0,9,Premium,Monthly,1211.6,13,5,231,33,13.8,9.3,4,3,24.8,0,5,37.0,7,0
CUST10305,53.0,33,Standard,Monthly,661.93,21,14,232,242,16.6,15.9,4,1,8.2,1,0,7.0,7,0
CUST10306,50.0,25,Standard,Quarterly,748.23,13,5,254,102,11.4,7.5,2,1,19.7,2,5,58.0,7,1
CUST10307,21.0,14,Basic,Annual,395.61,9,6,222,130,12.8,11.3,1,0,18.6,3,0,74.0,11,0
CUST10308,50.0,11,Standard,Annual,622.63,20,17,238,198,24.7,23.9,4,1,34.4,0,15,-1.0,13,0
CUST10309,31.0,35,Standard,Monthly,649.91,10,9,246,179,15.8,15.3,5,0,48.1,0,10,32.0,5,0
CUST10310,38.0,41,Basic,Annual,227.58,17,2,223,112,15.2,9.1,5,2,15.4,0,0,38.0,8,1
CUST10311,65.0,14,Basic,Quarterly,401.86,13,11,218,153,13.0,11.5,2,0,21.4,1,0,50.0,7,0
CUST10312,37.0,30,Standard,Monthly,770.72,16,15,263,233,12.7,11.1,1,0,18.6,1,0,63.0,9,0
CUST10313,25.0,41,Standard,Monthly,641.41,14,8,240,238,11.8,12.7,3,1,8.4,0,5,35.0,7,0
CUST10314,24.0,4,Standard,Annual,731.2,14,13,212,127,10.3,9.5,3,1,25.2,0,0,66.0,8,0
CUST10315,20.0,4,Basic,Monthly,422.68,16,11,219,180,13.8,12.8,1,0,69.0,0,0,44.0,6,0
CUST10316,34.0,28,Standard,Monthly,657.65,11,7,235,164,17.3,18.1,5,1,18.7,0,10,27.0,8,0
CUST10317,50.0,8,Basic,Monthly,483.51,15,7,245,87,21.8,12.3,2,1,2.4,0,0,48.0,7,0
CUST10318,65.0,2,Standard,Monthly,684.0,18,12,212,175,17.5,18.5,0,0,28.5,0,0,10.0,12,0
CUST10319,29.0,41,Basic,Monthly,509.56,16,15,219,222,12.0,11.4,2,0,15.0,0,10,36.0,12,0
CUST10320,39.0,46,Basic,Annual,309.04,20,5,267,155,14.8,10.1,2,1,38.7,1,5,38.0,8,1
CUST10321,39.0,22,Basic,Quarterly,384.2,14,8,244,192,14.4,14.1,3,2,19.4,1,10,27.0,9,0
CUST10322,63.0,41,Standard,Quarterly,690.74,13,11,226,146,14.0,15.2,1,1,15.2,0,0,100.0,8,0
CUST10323,47.0,16,Basic,Monthly,396.77,20,17,224,183,15.7,14.7,2,1,7.3,1,10,75.0,5,0
CUST10324,55.0,29,Standard,Quarterly,738.4,15,5,231,115,23.3,18.3,2,1,6.2,0,5,47.0,4,0
CUST10325,55.0,48,Standard,Monthly,885.9,18,12,236,237,22.0,24.1,3,0,17.3,1,0,53.0,7,0
CUST10326,62.0,30,Standard,Monthly,724.03,16,16,209,157,27.6,28.5,5,2,18.0,0,5,55.0,10,0
CUST10327,25.0,12,Standard,Monthly,700.33,18,10,233,107,12.6,7.5,3,0,15.8,0,5,58.0,9,0
CUST10328,44.0,35,Premium,Monthly,1138.71,15,3,226,96,11.3,7.8,1,1,8.3,0,5,81.0,11,0
CUST10329,44.0,11,Basic,Monthly,295.04,22,20,211,117,15.8,15.5,3,1,5.2,0,15,65.0,10,0
CUST10330,51.0,46,Standard,Monthly,763.36,13,11,233,228,25.0,23.2,3,2,15.9,0,0,-8.0,12,0
CUST10331,38.0,21,Basic,Monthly,368.93,17,10,213,130,5.4,4.9,3,2,41.2,0,5,63.0,7,1
CUST10332,47.0,21,Basic,Monthly,542.23,19,14,232,130,18.7,18.4,1,0,22.7,0,10,21.0,10,0
CUST10333,50.0,5,Standard,Annual,746.75,11,7,244,177,16.0,17.5,3,1,41.0,0,15,28.0,9,0
CUST10334,45.0,48,Standard,Monthly,717.79,10,10,231,171,21.7,19.6,0,0,11.4,2,5,67.0,4,0
CUST10335,64.0,20,Premium,Quarterly,1220.68,16,11,215,127,20.5,18.7,1,0,19.7,0,0,-5.0,7,0
CUST10336,50.0,37,Standard,Monthly,721.22,19,16,232,222,21.7,19.8,3,1,21.8,1,10,85.0,5,0
CUST10337,22.0,3,Premium,Monthly,1160.8,26,18,250,188,20.9,21.9,0,0,48.0,1,15,62.0,5,0
CUST10338,65.0,44,Basic,Annual,302.67,15,13,212,169,34.8,34.0,5,4,26.5,1,0,50.0,7,0
CUST10339,36.0,33,Basic,Monthly,368.71,12,4,237,79,28.7,15.2,1,1,58.6,0,0,63.0,10,1
CUST10340,21.0,9,Basic,Monthly,397.99,14,13,231,186,23.0,24.4,4,1,26.1,1,15,71.0,6,0
CUST10341,52.0,9,Basic,Quarterly,363.37,13,8,198,185,15.1,13.9,0,0,2.8,0,5,48.0,8,0
CUST10342,34.0,4,Standard,Monthly,628.27,15,15,228,229,15.7,14.9,1,0,26.9,2,0,61.0,9,1
CUST10343,61.0,35,Standard,Annual,657.85,12,12,196,203,24.9,21.6,1,1,41.3,0,5,18.0,8,0
CUST10344,45.0,17,Basic,Monthly,455.97,10,9,212,162,25.1,22.1,0,0,13.3,0,5,62.0,9,0
CUST10345,47.0,34,Premium,Monthly,1240.15,17,10,221,231,12.9,11.4,6,3,28.3,0,20,57.0,10,0
CUST10346,46.0,24,Premium,Monthly,1208.43,19,12,230,160,6.0,5.6,3,1,22.5,1,0,78.0,7,0
CUST10347,63.0,32,Basic,Monthly,431.29,15,15,227,126,7.0,6.9,2,2,17.5,0,0,46.0,6,0
CUST10348,23.0,1,Basic,Annual,336.74,14,3,228,94,25.0,19.2,3,2,13.4,3,0,50.0,12,0
CUST10349,52.0,8,Basic,Quarterly,355.25,14,9,244,156,26.2,23.5,2,1,10.7,0,0,19.0,8,0
CUST10350,58.0,45,Basic,Monthly,416.11,18,15,235,135,18.1,16.2,0,0,23.4,2,0,42.0,5,0
CUST10351,54.0,23,Basic,Monthly,343.75,13,9,249,252,19.9,18.2,4,2,12.3,1,10,57.0,14,0
CUST10352,41.0,47,Standard,Quarterly,704.96,13,9,241,228,28.7,25.6,2,1,49.1,0,0,60.0,6,0
CUST10353,46.0,40,Basic,Monthly,329.56,16,13,245,147,30.1,27.0,2,2,41.4,0,10,85.0,9,1
CUST10354,63.0,12,Standard,Monthly,608.27,18,13,218,205,22.1,24.2,2,0,3.2,0,5,54.0,12,0
CUST10355,48.0,12,Premium,Monthly,1239.48,14,2,239,76,17.9,12.5,1,0,11.4,0,5,40.0,10,1
CUST10356,52.0,46,Standard,Monthly,755.49,11,9,206,207,15.4,16.0,3,2,14.1,0,10,56.0,7,0
CUST10357,50.0,47,Premium,Quarterly,1164.3,20,7,242,84,16.3,13.8,1,0,4.3,0,5,28.0,3,1
CUST10358,38.0,15,Basic,Annual,315.37,17,16,254,229,13.4,13.6,2,1,17.3,0,0,75.0,4,1
CUST10359,49.0,41,Standard,Monthly,577.54,19,7,224,116,21.9,16.8,1,0,33.9,1,0,25.0,10,1
CUST10360,40.0,19,Standard,Monthly,800.31,16,14,225,201,17.2,17.4,3,1,23.1,2,5,32.0,8,1
CUST10361,50.0,26,Basic,Monthly,405.13,17,2,224,73,13.1,6.0,5,2,6.9,0,15,15.0,6,1
CUST10362,20.0,29,Basic,Monthly,365.56,14,11,227,187,24.8,26.8,1,0,8.1,0,0,44.0,7,0
CUST10363,35.0,22,Standard,Monthly,678.98,14,9,216,171,21.3,19.1,1,1,22.3,0,0,58.0,6,0
CUST10364,42.0,40,Standard,Annual,593.77,14,1,220,33,19.5,14.9,3,2,26.2,0,5,83.0,9,0
CUST10365,59.0,21,Standard,Monthly,733.09,16,16,236,170,17.0,14.9,4,2,20.7,0,0,41.0,8,0
CUST10366,48.0,38,Standard,Monthly,809.01,22,16,224,133,20.7,22.0,2,0,21.1,0,20,36.0,8,1
CUST10367,20.0,20,Standard,Monthly,655.95,11,10,220,205,15.9,15.3,1,1,32.7,1,0,-10.0,4,0
CUST10368,57.0,29,Basic,Monthly,530.09,15,15,236,155,34.6,37.3,4,1,59.2,1,0,48.0,10,1
CUST10369,63.0,4,Basic,Monthly,392.6,20,17,248,202,31.7,30.2,3,1,20.7,1,0,43.0,6,0
CUST10370,41.0,7,Basic,Quarterly,490.67,21,16,212,127,13.1,12.6,4,3,20.5,1,10,42.0,9,0
CUST10371,49.0,28,Basic,Monthly,415.9,15,10,216,186,16.4,15.8,1,0,3.2,1,5,80.0,8,0
CUST10372,64.0,28,Premium,Quarterly,1215.84,19,19,222,227,12.6,12.6,3,1,7.4,0,10,56.0,6,0
CUST10373,42.0,4,Standard,Monthly,800.42,8,7,255,232,6.7,7.0,4,2,34.0,0,5,32.0,4,0
CUST10374,40.0,22,Standard,Monthly,742.05,11,10,215,141,28.2,26.5,3,1,26.2,1,0,19.0,8,0
CUST10375,19.0,12,Basic,Monthly,419.62,14,11,239,248,17.1,17.2,2,1,13.9,1,0,13.0,8,0
CUST10376,44.0,45,Standard,Monthly,592.23,11,5,237,81,11.4,9.5,3,0,40.3,0,10,31.0,10,0
CUST10377,59.0,3,Basic,Monthly,316.1,11,10,210,161,7.6,7.5,2,1,7.3,1,0,51.0,8,1
CUST10378,19.0,22,Basic,Monthly,424.22,19,13,240,192,19.3,19.1,2,0,14.6,1,0,-10.0,7,0
CUST10379,43.0,44,Basic,Quarterly,479.73,15,13,228,238,20.1,21.6,2,0,16.5,0,0,39.0,11,0
CUST10380,34.0,2,Standard,Quarterly,706.06,8,4,200,102,20.5,16.3,4,1,38.6,2,0,62.0,8,1
CUST10381,57.0,24,Standard,Monthly,666.48,15,8,223,102,24.4,17.7,1,0,16.6,1,0,16.0,11,0
CUST10382,50.0,34,Standard,Monthly,597.85,16,15,227,166,23.4,20.0,5,2,51.2,1,10,38.0,11,1
CUST10383,26.0,27,Standard,Monthly,655.9,10,6,243,143,10.3,10.9,5,2,28.4,2,5,17.0,5,0
CUST10384,60.0,41,Premium,Monthly,1206.2,13,10,225,229,11.5,9.8,1,0,12.7,0,20,-10.0,8,0
CUST10385,65.0,1,Basic,Monthly,351.89,15,11,265,224,23.8,23.1,3,0,21.9,1,5,22.0,6,0
CUST10386,56.0,8,Basic,Annual,345.96,15,8,249,132,14.3,9.3,1,0,9.8,1,5,15.0,3,0
CUST10387,46.0,23,Basic,Monthly,396.19,14,11,265,178,9.2,8.6,2,0,12.3,1,0,61.0,6,0
CUST10388,59.0,38,Standard,Monthly,778.66,14,15,238,222,9.8,9.8,3,1,23.1,1,5,54.0,8,0
CUST10389,43.0,6,Premium,Monthly,1236.66,15,11,218,210,23.6,22.3,1,0,11.4,0,5,16.0,5,0
CUST10390,52.0,22,Basic,Monthly,414.72,13,8,225,172,23.5,25.4,2,1,10.1,0,0,74.0,8,0
CUST10391,42.0,25,Premium,Quarterly,1209.37,19,6,226,125,18.8,13.9,1,1,45.9,0,0,60.0,9,0
CUST10392,41.0,18,Premium,Monthly,1229.31,18,10,238,35,12.3,5.8,4,0,58.9,2,0,36.0,11,1
CUST10393,30.0,17,Basic,Monthly,392.94,11,7,247,240,17.6,16.6,1,0,23.4,0,0,50.0,7,1
CUST10394,24.0,12,Standard,Quarterly,676.39,13,7,225,174,17.0,14.6,1,1,15.5,0,5,18.0,11,0
CUST10395,53.0,6,Standard,Monthly,739.6,14,8,236,208,15.4,15.9,3,2,9.5,3,5,-10.0,3,1
CUST10396,62.0,26,Premium,Quarterly,1186.6,13,10,229,216,22.1,22.7,1,0,10.4,0,5,44.0,6,0
CUST10397,37.0,27,Basic,Monthly,333.63,13,5,251,137,15.1,12.4,3,2,4.4,4,5,8.0,10,1
CUST10398,18.0,8,Standard,Monthly,778.38,19,12,246,208,21.2,20.3,2,0,2.4,0,10,36.0,6,0
CUST10399,25.0,19,Basic,Quarterly,296.15,14,13,206,215,20.0,19.7,2,1,19.7,1,0,52.0,10,1
CUST10400,63.0,42,Standard,Monthly,782.51,9,6,208,213,9.4,9.7,1,0,24.5,1,10,-7.0,9,1
CUST10401,33.0,1,Standard,Monthly,726.86,18,18,228,220,30.0,30.8,2,2,18.7,0,5,47.0,5,0
CUST10402,31.0,29,Standard,Monthly,645.7,13,11,223,134,21.5,21.8,0,0,17.2,0,0,63.0,2,0
CUST10403,29.0,45,Premium,Monthly,1200.33,15,8,252,264,8.4,9.1,1,0,8.1,0,5,-10.0,5,0
CUST10404,40.0,35,Premium,Quarterly,1175.41,11,11,243,208,9.4,9.4,0,0,23.5,2,5,60.0,6,0
CUST10405,32.0,40,Premium,Annual,1243.42,16,11,225,149,27.5,23.5,1,0,16.2,1,5,89.0,10,0
CUST10406,45.0,14,Basic,Annual,442.34,11,9,221,196,19.1,19.2,2,1,9.0,0,0,36.0,6,0
CUST10407,51.0,35,Standard,Quarterly,724.37,18,12,209,204,21.4,21.4,1,1,8.2,1,10,61.0,11,1
CUST10408,19.0,48,Basic,Monthly,440.05,13,7,246,32,20.3,11.8,3,3,40.0,1,0,17.0,7,1
CUST10409,49.0,45,Standard,Monthly,692.68,14,11,241,243,24.5,23.5,3,2,16.7,0,5,65.0,4,0
CUST10410,40.0,20,Standard,Monthly,795.89,18,11,251,254,24.8,25.1,3,2,22.2,1,0,55.0,6,1
CUST10411,39.0,13,Standard,Monthly,766.3,16,10,214,119,12.7,13.1,2,2,18.5,1,5,47.0,8,0
CUST10412,42.0,38,Standard,Monthly,672.76,14,13,233,233,21.0,22.6,1,0,6.8,1,0,46.0,10,0
CUST10413,39.0,46,Premium,Annual,1243.6,17,11,228,233,9.6,10.1,3,0,40.7,1,0,52.0,6,0
CUST10414,39.0,8,Basic,Monthly,438.8,12,7,242,138,11.5,10.1,1,0,25.3,1,10,40.0,5,0
CUST10415,59.0,43,Standard,Monthly,684.71,18,14,215,150,16.2,16.2,3,1,14.2,2,15,18.0,7,1
CUST10416,23.0,20,Standard,Monthly,680.4,9,4,257,42,7.8,4.4,2,2,32.0,0,15,38.0,16,1
CUST10417,32.0,33,Basic,Annual,465.8,12,8,247,179,13.3,12.3,5,2,6.2,0,20,41.0,8,0
CUST10418,60.0,26,Basic,Quarterly,398.19,16,11,211,196,5.0,4.4,1,0,23.7,2,10,13.0,10,0
CUST10419,54.0,39,Premium,Quarterly,1213.31,11,5,221,57,17.9,8.1,2,1,23.1,0,5,39.0,12,0
CUST10420,50.0,21,Premium,Monthly,1276.06,15,9,245,252,27.9,24.9,2,2,28.8,1,0,40.0,6,0
CUST10421,25.0,42,Premium,Annual,1338.33,19,8,217,79,18.2,11.3,1,1,26.3,0,0,29.0,9,1
CUST10422,61.0,43,Premium,Monthly,1170.04,17,17,226,160,18.2,16.2,0,0,18.6,1,0,51.0,8,0
CUST10423,61.0,41,Basic,Annual,386.85,17,9,249,92,15.8,12.5,5,1,2.3,1,0,57.0,6,0
CUST10424,22.0,9,Standard,Monthly,703.07,19,11,263,218,23.9,21.6,3,1,10.3,0,0,25.0,8,0
CUST10425,56.0,24,Standard,Monthly,704.32,18,13,254,213,17.7,18.2,0,0,13.8,0,5,46.0,3,0
CUST10426,21.0,37,Standard,Monthly,719.7,20,12,213,157,11.4,10.1,5,1,21.1,2,5,65.0,4,0
CUST10427,23.0,41,Standard,Quarterly,672.04,17,2,240,55,19.0,14.6,3,0,13.5,0,5,17.0,10,0
CUST10428,62.0,17,Standard,Monthly,629.36,13,4,214,93,27.3,14.8,2,2,38.0,1,0,0.0,5,1
CUST10429,49.0,24,Standard,Annual,795.46,23,15,238,144,9.4,8.7,3,1,31.9,1,0,18.0,6,0
CUST10430,47.0,21,Standard,Monthly,732.66,21,19,215,215,12.4,11.7,4,1,15.6,0,20,55.0,5,0
CUST10431,64.0,39,Basic,Monthly,375.98,19,18,229,158,17.4,18.0,1,0,44.5,0,15,31.0,10,0
CUST10432,52.0,41,Standard,Monthly,723.04,15,7,220,72,15.9,12.2,0,0,50.4,0,0,11.0,6,0
CUST10433,57.0,39,Standard,Monthly,799.81,14,9,214,184,20.5,17.6,2,1,35.5,1,5,74.0,5,0
CUST10434,33.0,13,Standard,Monthly,655.66,17,7,213,90,12.1,8.6,1,0,47.4,0,0,12.0,5,1
CUST10435,30.0,11,Basic,Monthly,410.61,16,12,231,135,14.8,15.9,1,0,16.2,0,0,38.0,6,0
CUST10436,59.0,46,Standard,Quarterly,622.56,14,14,214,184,18.3,16.3,5,5,7.8,0,10,60.0,7,0
CUST10437,47.0,19,Basic,Monthly,392.49,15,15,248,210,18.5,20.4,0,0,104.6,0,10,59.0,7,0
CUST10438,36.0,11,Standard,Annual,732.91,18,11,228,130,33.6,35.3,3,1,20.0,0,0,52.0,9,1
CUST10439,34.0,13,Standard,Monthly,637.69,20,13,251,196,22.7,21.9,2,1,15.3,2,0,25.0,3,0
CUST10440,36.0,46,Standard,Annual,688.7,18,14,227,174,8.8,9.1,2,2,19.5,1,0,56.0,8,0
CUST10441,45.0,45,Basic,Monthly,443.0,17,16,224,184,11.9,11.7,1,1,7.8,2,5,42.0,6,1
CUST10442,43.0,1,Standard,Monthly,731.41,14,12,234,215,9.8,9.7,0,0,24.8,3,15,52.0,12,1
CUST10443,54.0,40,Standard,Monthly,635.33,10,8,252,174,27.7,27.6,4,1,23.7,1,10,76.0,7,0
CUST10444,43.0,44,Standard,Monthly,719.56,12,10,233,179,11.6,11.7,0,0,31.9,0,10,12.0,10,0
CUST10445,40.0,19,Standard,Annual,729.73,17,9,242,81,21.5,12.6,1,0,64.1,0,0,52.0,4,0
CUST10446,26.0,12,Standard,Monthly,704.94,16,9,215,41,20.9,13.7,1,0,14.9,1,10,46.0,9,0
